"id","created_at","user_id","product_id","discount","quantity"
129,2019-04-26 22:49:56,20,12,,3
141,2019-06-21 15:05:41,22,132,,5
147,2019-05-24 15:36:17,22,71,,4
148,2019-01-26 14:21:47,22,106,,1
151,2019-12-19 07:14:30,22,78,,1
154,2019-12-25 10:11:36,23,83,,1
157,2019-01-14 18:54:49,23,104,,2
158,2019-08-18 01:58:34,23,78,,9
162,2019-05-26 14:41:31,24,126,3.19,3
165,2019-08-14 12:35:14,24,10,,7
166,2019-07-19 13:10:13,24,151,,5
167,2019-11-15 18:06:11,24,200,,3
169,2019-08-13 20:36:50,24,73,,5
170,2019-08-03 08:33:03,24,118,,7
175,2019-01-30 10:19:21,29,58,,2
177,2019-06-13 04:34:32,30,154,,6
178,2019-05-27 05:53:31,30,37,,5
179,2019-07-21 15:27:05,32,75,,6
180,2019-02-25 04:03:09,32,75,,2
187,2019-07-18 00:58:53,34,17,,5
188,2019-04-26 00:15:50,34,86,3.54,4
189,2019-10-16 15:52:56,34,74,,7
190,2019-12-16 16:03:36,34,54,,2
191,2019-11-22 02:47:01,34,22,,2
192,2019-04-02 02:37:15,34,170,,3
193,2019-04-06 18:49:46,34,166,4.26,3
197,2019-09-30 12:06:29,35,108,,4
198,2019-08-24 01:13:01,35,143,,6
199,2019-05-08 08:36:37,35,186,,4
204,2019-05-03 02:44:34,36,151,,4
207,2019-03-07 09:51:21,36,106,,1
209,2019-01-05 00:03:51,36,189,,2
211,2019-11-09 01:30:22,37,178,,4
218,2019-03-20 14:58:21,37,134,,1
222,2019-03-19 18:21:54,37,99,2.47,1
226,2019-12-15 04:22:52,38,47,,2
231,2019-03-22 01:41:44,39,167,,1
236,2019-06-15 05:15:43,39,79,,6
239,2019-11-25 10:24:01,40,138,,4
243,2019-10-16 10:09:52,40,117,,4
245,2019-10-21 16:56:04,40,130,,7
247,2019-08-04 14:14:32,40,88,,9
249,2019-10-03 20:34:21,40,107,,7
254,2019-08-16 11:44:56,40,129,,5
261,2019-08-26 21:10:14,40,115,1.36,3
262,2019-03-06 01:08:17,40,62,,1
263,2019-02-06 22:19:11,41,138,,1
266,2019-07-17 17:51:09,42,22,,5
268,2019-06-04 02:52:04,42,90,,3
269,2019-04-11 19:13:31,42,159,,2
270,2019-02-26 20:42:08,42,119,,1
271,2019-12-15 20:10:26,42,30,,2
274,2019-05-31 00:40:37,42,149,,6
277,2019-03-22 18:23:24,42,79,,1
287,2019-07-03 23:15:29,44,174,,5
288,2019-04-07 23:26:03,45,120,,3
289,2019-04-03 03:05:26,45,68,,2
290,2019-10-27 23:40:28,45,87,,3
291,2019-06-17 16:21:56,45,194,,4
298,2019-01-31 05:04:04,46,174,,2
299,2019-09-27 08:23:09,47,82,,7
300,2019-03-05 09:44:19,47,185,,1
301,2019-03-04 09:53:15,47,4,9.32,1
302,2019-05-04 21:46:37,47,14,,5
303,2019-01-23 15:02:59,47,87,,3
304,2019-04-17 11:18:12,47,27,,4
307,2019-11-04 09:13:37,48,99,,3
309,2019-01-16 10:14:37,48,9,,2
312,2019-09-20 21:10:57,48,48,,5
313,2019-08-27 07:54:06,48,66,,5
322,2019-04-17 17:17:59,48,45,,2
326,2019-06-15 07:53:27,48,108,,7
329,2019-03-02 03:19:49,49,25,,1
330,2019-01-22 09:26:18,49,93,,1
334,2019-08-21 22:26:01,49,46,,9
335,2019-06-28 16:18:51,49,179,,8
341,2019-10-04 18:38:56,49,84,,8
343,2019-11-26 16:32:22,49,97,,4
347,2019-04-13 13:06:45,49,3,,3
349,2019-08-26 17:56:18,50,10,,10
352,2019-07-17 03:13:00,50,137,,6
356,2019-03-21 08:20:33,50,102,,1
357,2019-03-31 07:19:13,51,65,,1
358,2019-04-11 13:03:02,51,200,,3
359,2019-08-13 02:18:29,52,2,,7
366,2019-04-20 04:32:37,53,37,,3
368,2019-04-02 14:41:29,54,90,,4
372,2019-09-11 09:50:37,54,99,,3
375,2019-11-27 04:02:56,54,88,,2
376,2019-03-27 10:36:04,54,50,,1
377,2019-12-24 21:06:31,54,144,,2
378,2019-03-28 21:23:27,54,93,,1
379,2019-03-30 03:26:02,54,143,,1
382,2019-08-26 12:44:21,56,142,,7
391,2019-03-03 12:35:40,57,38,,1
392,2019-10-25 00:33:50,57,15,,4
395,2019-09-19 00:49:00,57,199,,5
396,2019-09-08 03:58:52,57,32,,5
401,2019-01-06 21:15:34,57,53,,2
402,2019-05-15 10:11:28,57,159,,5
405,2019-01-15 12:03:15,57,116,,2
408,2019-10-23 16:42:00,57,94,,3
411,2019-01-19 19:03:08,57,44,,2
421,2019-05-16 22:30:22,58,154,,4
423,2019-11-01 13:11:10,58,97,,2
426,2019-08-18 04:49:44,59,111,1.97,6
432,2019-09-07 09:16:15,60,54,,4
435,2019-05-16 01:29:13,60,140,,5
440,2019-12-26 06:59:20,60,157,,1
444,2019-09-01 18:26:39,61,174,,6
446,2019-02-13 15:39:53,61,66,,2
451,2019-06-17 19:47:17,63,173,,6
453,2019-01-13 04:03:26,63,145,,2
459,2019-03-15 19:51:20,63,171,,1
463,2019-12-16 10:35:43,63,59,,1
465,2019-05-04 16:41:35,63,178,,3
468,2019-08-23 00:57:43,64,80,,4
470,2019-08-18 07:26:43,65,63,,7
472,2019-12-27 20:21:32,65,76,,1
473,2019-03-24 09:01:14,65,150,,1
475,2019-10-11 09:47:07,65,197,,7
478,2019-04-27 21:03:39,65,190,8.39,3
484,2019-11-25 17:43:52,65,74,,3
487,2019-11-21 09:10:06,65,70,3.23,2
492,2019-06-07 07:36:02,65,20,,5
495,2019-07-29 21:06:13,65,6,,4
497,2019-07-17 23:01:18,65,70,,5
498,2019-03-19 23:33:25,65,86,,1
501,2019-11-04 23:23:07,65,113,,3
505,2019-06-29 08:12:07,65,70,,7
506,2019-10-27 05:39:57,65,35,,8
515,2019-02-06 03:49:24,66,7,,2
519,2019-07-01 00:10:10,68,77,,5
520,2019-05-20 16:58:45,68,111,,3
522,2019-06-06 21:10:20,68,15,,6
523,2019-01-06 19:44:02,68,150,,3
533,2019-04-03 14:43:51,68,76,,2
538,2019-11-16 06:22:27,68,115,,3
540,2019-10-04 13:22:03,68,48,,5
549,2019-03-13 16:35:01,69,110,,1
554,2019-10-30 20:36:47,70,84,,8
557,2019-06-26 16:08:04,70,144,,7
561,2019-01-03 10:45:31,70,47,,1
568,2019-06-22 13:53:42,70,59,,6
580,2019-12-30 17:30:53,72,125,,1
583,2019-01-14 15:48:16,73,104,,1
585,2019-10-06 05:46:26,73,108,,5
589,2019-12-14 23:38:00,73,109,,2
590,2019-05-07 08:45:47,73,165,,5
592,2019-12-28 15:01:22,73,195,,2
593,2019-10-12 18:19:00,73,146,,6
597,2019-08-23 20:15:03,74,159,,9
599,2019-05-02 16:23:10,74,189,,6
607,2019-08-04 08:22:40,74,1,,7
608,2019-08-06 02:00:50,74,195,,7
609,2019-10-13 12:41:18,74,123,,7
610,2019-10-07 21:42:52,74,86,,6
611,2019-09-12 16:07:24,74,31,,5
612,2019-09-11 05:58:00,74,19,,5
613,2019-03-26 12:42:44,74,142,,1
617,2019-07-22 03:46:40,74,161,,3
620,2019-05-26 10:33:47,74,93,,3
623,2019-01-13 18:48:15,74,93,,2
627,2019-06-30 22:34:43,76,95,0.51,2
631,2019-07-27 02:06:31,76,142,0.51,2
632,2019-03-05 15:45:18,76,197,,1
633,2019-06-14 20:11:09,76,186,,6
634,2019-08-04 04:11:38,77,172,,8
637,2019-08-16 13:48:23,77,151,,9
642,2019-10-20 11:57:52,80,143,,5
643,2019-12-24 12:00:11,80,37,,1
645,2019-10-22 16:46:58,80,93,,4
648,2019-10-15 06:31:14,80,76,,4
651,2019-10-03 08:49:03,80,145,,5
657,2019-11-11 05:52:50,83,31,,3
661,2019-09-30 00:19:47,85,113,,5
663,2019-12-28 15:00:29,85,188,,2
664,2019-03-07 23:15:09,85,30,,1
665,2019-05-21 02:16:03,85,62,,4
671,2019-11-16 05:17:50,85,115,,4
672,2019-01-03 08:13:52,85,8,,2
673,2019-09-03 17:26:59,86,19,,3
675,2019-08-21 14:39:27,86,26,,7
676,2019-02-21 03:49:38,86,70,,2
680,2019-06-01 10:10:11,86,101,,6
681,2019-05-19 05:54:34,87,124,,6
683,2019-08-24 16:05:43,87,35,,9
684,2019-11-05 09:29:30,87,76,,4
686,2019-04-14 12:58:10,87,170,,3
692,2019-06-25 18:19:58,87,103,,7
693,2019-01-01 00:13:13,87,72,,2
696,2019-10-09 12:08:51,87,11,,3
697,2019-05-21 14:41:18,87,113,,4
699,2019-12-27 07:21:25,87,66,7.37,1
700,2019-08-27 01:29:20,87,167,,6
704,2019-01-05 18:23:34,87,166,,2
705,2019-07-17 09:39:31,87,2,,6
706,2019-07-21 13:39:54,87,17,,5
707,2019-10-07 13:37:50,87,130,,5
708,2019-09-10 20:48:05,87,102,,5
714,2019-04-19 16:22:32,88,171,,3
716,2019-08-01 21:39:36,88,49,2.92,5
717,2019-06-03 12:36:05,91,116,,4
718,2019-01-30 02:14:58,91,35,,2
721,2019-11-30 12:28:04,91,150,,3
727,2019-08-13 11:48:39,92,141,,6
732,2019-06-10 09:19:03,92,200,,4
733,2019-09-14 10:22:59,92,193,,2
735,2019-05-15 14:04:48,95,186,,3
737,2019-11-14 14:34:51,95,195,,2
744,2019-10-31 15:34:44,95,26,,6
745,2019-11-07 12:40:48,95,173,,3
746,2019-07-25 07:32:13,95,163,,6
749,2019-06-27 02:12:39,95,101,,6
751,2019-12-15 14:47:32,95,182,,3
753,2019-12-02 05:06:35,95,49,,2
756,2019-11-28 20:17:50,97,46,,2
763,2019-02-01 16:53:10,99,122,,2
768,2019-05-16 05:39:23,99,157,,2
772,2019-10-22 23:16:35,100,11,,4
778,2019-03-30 03:18:37,101,169,,1
784,2019-04-04 17:00:42,101,20,,4
786,2019-04-06 13:18:22,101,20,,3
787,2019-01-18 01:29:14,101,59,4.40,2
791,2019-11-12 18:10:45,105,61,,2
795,2019-06-25 12:44:50,107,153,,8
798,2019-03-29 17:35:37,108,181,,1
800,2019-04-09 09:05:01,108,114,,3
804,2019-10-11 02:47:44,108,33,,5
805,2019-05-18 19:02:36,108,10,,5
806,2019-04-29 09:44:13,108,92,,4
812,2019-09-12 18:54:47,111,17,,5
816,2019-06-26 19:44:24,111,4,,5
817,2019-09-18 07:50:42,111,189,,5
818,2019-12-21 20:58:29,111,10,,2
822,2019-01-21 01:41:29,111,159,,2
832,2019-07-13 12:12:17,112,166,,34
840,2019-03-29 23:56:43,113,90,,1
847,2019-11-25 08:44:49,113,24,,3
852,2019-12-01 15:46:06,113,95,,2
853,2019-12-16 07:01:05,113,118,,2
862,2019-01-29 18:00:35,115,24,,2
863,2019-07-12 05:02:31,115,42,,4
865,2019-09-21 04:55:02,116,73,,4
866,2019-05-22 19:39:43,116,4,,2
870,2019-03-05 09:26:57,117,66,,1
876,2019-12-24 02:38:43,117,137,,3
877,2019-04-16 00:27:00,117,133,,4
882,2019-07-28 02:58:28,117,102,,5
884,2019-10-28 04:12:37,118,25,,7
886,2019-02-14 13:29:22,118,164,,2
892,2019-04-04 19:36:43,119,139,,3
893,2019-02-01 18:37:06,120,107,,2
901,2019-01-30 11:14:15,124,154,,1
902,2019-12-22 06:25:31,124,41,,2
903,2019-06-30 03:03:18,124,17,,7
904,2019-05-31 04:51:30,124,176,,4
906,2019-11-10 14:06:41,124,158,7.75,3
907,2019-07-20 10:04:16,124,119,7.75,5
910,2019-10-11 02:51:02,124,56,,7
912,2019-04-04 12:31:08,124,97,,4
914,2019-06-21 01:33:48,125,88,,6
920,2019-10-02 02:42:41,128,17,,6
921,2019-01-26 08:37:05,128,128,,2
923,2019-01-15 05:20:21,128,93,,2
929,2019-11-30 12:01:11,128,16,,3
931,2019-11-05 03:39:57,129,82,,3
936,2019-08-16 18:27:41,129,96,,7
939,2019-04-23 19:51:17,129,182,,2
940,2019-10-01 14:24:31,129,36,,5
943,2019-02-21 00:25:58,129,172,7.45,2
944,2019-08-12 01:35:29,129,11,,6
949,2019-04-08 01:14:35,130,18,,3
958,2019-09-21 12:40:51,134,7,,7
959,2019-10-07 04:18:49,134,21,,8
960,2019-09-05 21:28:17,134,78,,7
961,2019-05-30 11:29:29,134,170,,5
962,2019-12-20 06:09:27,135,91,,2
964,2019-06-24 20:08:49,136,140,,6
973,2019-10-08 16:40:09,136,144,,6
975,2019-06-19 19:07:16,138,85,,5
976,2019-12-19 15:56:22,138,120,,2
978,2019-08-23 06:50:22,138,182,,8
979,2019-05-06 15:33:14,138,1,,6
982,2019-03-05 04:56:34,138,22,,12
983,2019-03-28 23:13:19,138,73,3.16,1
987,2019-07-18 18:35:16,138,61,,5
990,2019-06-25 03:58:06,138,19,,8
991,2019-01-11 20:15:48,138,102,,2
992,2019-10-20 09:41:12,138,32,,5
995,2019-08-04 06:05:42,138,132,,6
996,2019-05-31 07:08:16,138,103,,4
999,2019-03-30 20:27:11,139,143,,1
1001,2019-01-26 08:03:29,139,98,2.10,1
1002,2019-04-14 13:41:56,140,104,,2
1009,2019-11-29 16:32:47,140,162,,3
1010,2019-04-28 12:47:43,141,172,,2
1011,2019-09-07 22:41:46,141,92,,4
1012,2019-07-12 16:09:48,141,155,6.73,6
1019,2019-02-23 02:31:01,141,186,,1
1027,2019-01-05 19:36:42,142,153,,2
1035,2019-01-02 17:38:01,142,104,,1
1036,2019-02-10 17:24:11,142,85,,2
1037,2019-03-17 09:04:33,142,109,,1
1040,2019-04-25 20:02:41,145,28,,3
1045,2019-03-23 12:20:11,147,149,1.32,1
1046,2019-01-26 05:08:50,147,88,,1
1049,2019-04-19 04:56:25,147,190,,2
1053,2019-01-22 04:59:02,148,145,,2
1054,2019-09-17 22:16:59,148,24,,5
1056,2019-06-21 09:20:03,148,160,,6
1060,2019-03-29 06:51:03,148,190,,1
1061,2019-10-27 17:18:19,148,89,5.18,2
1062,2019-10-10 05:41:51,148,181,,4
1063,2019-04-15 03:25:58,148,11,,3
1065,2019-02-24 05:52:18,149,122,,1
1068,2019-07-26 06:13:08,149,172,,4
1072,2019-02-17 02:43:20,149,1,,2
1077,2019-11-22 22:28:22,149,105,,2
1082,2019-09-23 09:04:21,149,66,,5
1083,2019-04-21 19:59:09,150,150,,4
1084,2019-07-23 17:49:09,150,58,,5
1086,2019-06-22 19:09:02,150,119,,8
1090,2019-12-23 16:56:30,150,122,,2
1092,2019-01-09 05:11:46,150,65,,1
1093,2019-12-07 23:32:38,150,27,,2
1095,2019-05-10 22:38:54,150,69,,5
1096,2019-04-10 11:32:33,150,11,,2
1104,2019-05-17 23:28:01,150,11,3.33,3
1107,2019-03-12 05:59:15,150,172,,1
1115,2019-03-07 23:30:45,151,96,,1
1117,2019-02-02 18:45:58,151,182,,2
1120,2019-09-02 17:20:00,151,112,,6
1121,2019-09-30 06:42:36,151,91,,5
1124,2019-11-20 23:34:39,151,23,,3
1125,2019-07-02 21:43:37,151,19,,5
1128,2019-11-15 15:46:11,151,75,,4
1129,2019-03-26 08:50:54,151,157,,1
1132,2019-02-16 10:48:11,151,116,,1
1133,2019-05-01 00:55:43,151,104,,5
1137,2019-09-22 01:37:34,152,83,,5
1142,2019-09-04 10:41:22,153,82,8.26,6
1148,2019-03-03 06:12:18,153,78,,1
1149,2019-11-07 23:35:21,153,145,,4
1150,2019-11-19 18:46:07,153,115,,4
1152,2019-06-24 10:30:44,153,40,,5
1159,2019-09-14 22:10:06,154,124,,3
1161,2019-06-12 12:34:30,154,115,0.87,3
1164,2019-12-23 17:28:26,154,165,,1
1176,2019-08-08 22:35:48,154,181,,4
1179,2019-08-18 19:46:01,154,156,,4
1183,2019-03-02 04:53:26,154,154,,1
1184,2019-04-28 23:59:07,154,13,,3
1197,2019-07-14 04:36:25,155,120,,3
1198,2019-08-16 16:55:19,155,26,,6
1200,2019-08-01 00:37:19,155,126,7.48,8
1203,2019-11-15 08:27:03,155,141,,3
1204,2019-08-19 02:19:30,155,68,,6
1206,2019-06-06 03:01:19,155,49,7.90,8
1214,2019-09-28 11:05:35,155,190,,6
1215,2019-05-31 03:33:52,155,2,,5
1218,2019-06-09 05:49:02,155,106,,6
1223,2019-12-07 21:19:19,155,103,,2
1224,2019-11-19 17:15:01,155,144,,3
1225,2019-05-08 12:27:55,155,18,,5
1232,2019-05-03 05:22:42,158,134,,4
1241,2019-07-12 19:51:31,158,185,7.88,6
1242,2019-02-07 12:46:47,158,196,,2
1243,2019-11-16 21:49:10,158,38,,3
1246,2019-06-22 10:29:09,158,72,,6
1248,2019-10-02 08:13:11,159,124,,7
1249,2019-08-26 05:20:50,159,148,,9
1250,2019-10-08 17:56:41,159,187,,6
1251,2019-10-21 17:15:40,159,41,,6
1252,2019-10-09 05:55:00,159,32,,6
1253,2019-10-03 05:04:56,159,169,,6
1256,2019-06-23 09:04:31,159,49,,5
1259,2019-11-28 23:01:21,159,87,,3
1262,2019-04-07 08:35:08,159,190,,3
1264,2019-01-26 00:45:25,161,9,3.83,2
1267,2019-11-14 18:43:12,161,17,,3
1268,2019-02-03 17:04:25,161,1,,2
1270,2019-04-24 22:22:23,161,116,,4
1273,2019-04-11 22:16:41,164,186,,3
1275,2019-02-10 13:24:53,167,184,,1
1277,2019-09-02 12:31:41,169,20,1.36,4
1279,2019-12-28 19:18:09,169,40,,1
1282,2019-08-02 11:53:32,169,139,,7
1284,2019-01-26 13:03:57,169,170,,1
1290,2019-08-11 09:19:34,169,182,,7
1291,2019-08-27 14:24:29,170,41,,9
1292,2019-04-07 01:07:02,170,136,,4
1294,2019-09-24 20:05:19,170,71,8.58,4
1295,2019-07-31 04:22:41,170,77,,5
1297,2019-08-29 01:30:29,170,61,,9
1298,2019-12-10 05:32:10,170,105,,2
1300,2019-06-10 23:12:41,172,58,,6
1301,2019-03-22 06:05:26,172,64,,1
1305,2019-03-18 14:22:14,172,123,,1
1311,2019-01-29 00:57:09,173,191,9.16,2
1312,2019-04-06 20:18:34,173,176,,3
1317,2019-04-04 22:55:54,173,167,,4
1318,2019-12-12 22:07:44,173,176,,3
1322,2019-03-11 17:55:36,173,132,,1
1323,2019-08-21 14:42:48,173,133,,6
1324,2019-04-28 16:30:43,173,141,,2
1328,2019-11-04 05:35:03,174,49,,4
1329,2019-10-31 03:11:44,174,59,,6
1330,2019-01-09 20:28:04,176,169,,2
1331,2019-02-07 11:08:59,176,16,,2
1336,2019-05-20 08:13:05,177,148,,6
1341,2019-07-06 12:49:48,177,10,,5
1345,2019-11-14 09:08:05,177,55,4.38,3
1351,2019-06-19 12:56:37,179,35,,9
1358,2019-02-09 01:43:58,179,174,,1
1360,2019-05-21 04:14:05,181,94,4.00,6
1363,2019-12-25 04:03:08,181,155,,2
1367,2019-04-28 16:09:55,183,141,,3
1368,2019-06-05 12:47:55,183,36,,5
1375,2019-10-23 13:12:49,183,8,,5
1381,2019-05-16 09:03:31,184,13,,4
1384,2019-07-09 14:23:31,186,111,7.32,6
1385,2019-04-22 20:57:09,186,182,6.36,3
1391,2019-07-25 03:36:08,194,175,,4
1393,2019-09-11 15:25:07,197,102,,5
1395,2019-11-26 21:37:17,197,85,,2
1396,2019-02-18 13:46:57,197,27,,1
1397,2019-01-27 22:57:15,197,20,6.54,2
1399,2019-08-06 12:09:28,198,118,,6
1400,2019-01-27 15:58:14,198,148,,2
1401,2019-10-01 11:04:07,198,30,,3
1402,2019-01-17 22:59:14,198,150,,1
1406,2019-11-05 00:20:51,198,61,,2
1408,2019-08-03 11:02:30,199,92,,6
1409,2019-08-20 00:56:04,199,129,,6
1412,2019-04-23 14:13:31,199,57,,4
1417,2019-03-15 16:24:28,200,145,,1
1421,2019-02-24 16:05:03,200,124,,1
1426,2019-03-31 07:38:00,201,32,,1
1429,2019-11-06 17:39:17,201,32,,2
1430,2019-05-18 06:01:44,201,77,4.19,3
1434,2019-05-17 18:10:35,203,5,5.94,3
1436,2019-08-13 21:20:42,204,14,,7
1437,2019-01-13 21:29:56,204,193,,1
1441,2019-04-16 16:39:59,204,134,,2
1444,2019-09-27 04:13:46,205,164,5.94,4
1447,2019-04-24 23:33:43,205,113,,4
1448,2019-11-16 22:26:38,205,29,,4
1450,2019-05-19 07:22:10,205,84,,6
1457,2019-02-19 17:33:30,208,45,,2
1459,2019-03-18 03:32:21,208,70,,1
1461,2019-01-24 07:08:32,208,70,,2
1462,2019-07-20 17:13:45,208,79,,6
1464,2019-07-20 16:01:55,208,1,,6
1475,2019-07-03 00:41:03,211,128,,53
1477,2019-05-21 13:46:43,211,54,,6
1478,2019-02-15 15:05:56,211,196,,2
1480,2019-04-05 17:21:17,211,58,,3
1488,2019-02-01 21:48:50,213,69,,1
1489,2019-09-23 09:13:47,213,42,,6
1491,2019-04-03 03:08:27,213,32,,4
1493,2019-09-11 04:53:58,215,154,,3
1494,2019-12-18 14:03:22,215,23,,2
1497,2019-06-24 15:29:58,215,157,,4
1500,2019-07-13 04:20:26,215,117,,3
1501,2019-06-26 09:36:26,215,59,,4
1503,2019-04-15 21:11:35,216,179,,3
1504,2019-06-06 10:30:09,216,117,,6
1510,2019-01-17 08:05:29,216,17,,1
1512,2019-04-13 02:43:58,216,166,,2
1514,2019-10-25 09:16:20,216,73,,3
1518,2019-09-19 17:29:21,217,188,,5
1519,2019-08-24 11:26:19,217,25,,7
1522,2019-08-10 21:34:12,217,147,,7
1525,2019-07-21 19:45:17,218,137,,5
1526,2019-01-25 16:07:32,218,122,,2
1528,2019-06-28 16:57:03,218,4,,5
1533,2019-09-08 19:58:05,218,188,6.42,4
1534,2019-08-11 15:07:31,218,189,,6
1540,2019-01-14 08:26:30,221,106,,1
1544,2019-07-27 09:10:03,222,20,,5
1545,2019-04-29 07:04:51,222,25,,3
1547,2019-01-03 20:32:31,222,107,,2
1548,2019-06-03 00:40:50,222,173,,6
1553,2019-07-01 16:46:48,222,60,,3
1555,2019-05-26 05:50:21,223,187,,5
1556,2019-07-10 12:50:40,223,75,,5
1559,2019-07-25 02:33:15,223,142,,5
1560,2019-02-11 13:35:50,223,75,,2
1564,2019-09-09 22:12:12,223,148,,4
1566,2019-03-03 16:58:34,223,119,,1
1567,2019-09-15 15:16:27,223,150,,5
1570,2019-05-29 00:50:18,223,65,,4
1572,2019-12-20 18:42:55,223,19,,2
1574,2019-09-30 12:09:09,224,9,,6
1576,2019-06-13 19:46:54,224,81,,8
1577,2019-10-25 03:08:53,224,159,,7
1578,2019-07-17 16:59:46,225,4,,6
1580,2019-06-05 19:29:59,225,66,3.51,5
1586,2019-01-30 19:19:59,225,77,3.51,3
1588,2019-03-08 07:35:28,225,146,,1
1589,2019-10-06 15:23:03,226,194,,4
1592,2019-02-27 10:15:27,226,56,,2
1594,2019-09-17 21:21:18,226,34,,2
1596,2019-03-21 15:05:11,226,124,,0
1598,2019-10-05 02:41:31,226,39,,4
1599,2019-08-16 10:42:43,226,32,,7
1600,2019-07-30 21:47:52,226,176,,5
1605,2019-11-19 19:18:04,226,77,,2
1607,2019-10-22 22:06:46,226,71,,4
1609,2019-04-30 13:29:29,228,169,,2
1611,2019-02-05 13:23:10,228,144,,1
1612,2019-07-06 18:09:41,228,102,,3
1613,2019-03-21 02:24:15,228,22,,0
1615,2019-04-25 13:02:24,229,186,,2
1616,2019-08-06 20:25:34,229,61,0.91,5
1621,2019-09-27 01:54:10,229,194,,6
1623,2019-06-20 22:45:27,229,123,,5
1624,2019-11-07 06:42:58,229,183,,3
1635,2019-02-26 20:11:56,232,184,,2
1636,2019-08-10 02:40:20,232,88,,8
1639,2019-06-05 03:27:33,233,49,5.17,6
1640,2019-10-29 15:46:42,233,10,,7
1643,2019-09-18 23:01:12,233,188,,5
1646,2019-03-01 17:04:18,233,169,,1
1648,2019-12-11 22:00:20,233,151,,2
1650,2019-09-30 03:03:31,233,45,,5
1651,2019-09-28 02:49:44,234,31,,5
1652,2019-02-13 09:46:01,234,168,,2
1662,2019-12-02 11:20:24,234,37,,2
1664,2019-11-16 19:01:41,234,129,,3
1666,2019-08-14 13:13:50,234,110,,8
1668,2019-05-31 14:15:27,234,52,,3
1669,2019-06-26 04:16:34,234,150,,6
1670,2019-01-13 15:31:30,234,188,,2
1672,2019-07-22 08:15:56,234,106,,5
1675,2019-08-12 08:58:44,235,84,,7
1676,2019-11-04 16:59:01,235,59,7.62,2
1679,2019-04-30 07:39:12,235,22,7.62,3
1683,2019-12-13 13:18:44,236,90,,2
1684,2019-12-31 23:49:10,236,95,,3
1689,2019-02-25 15:56:55,236,77,,2
1693,2019-09-27 19:50:42,236,31,,6
1695,2019-10-29 09:52:49,236,165,,8
1699,2019-05-12 14:22:20,236,183,,5
1701,2019-09-07 10:29:36,236,128,,5
1706,2019-10-18 09:24:05,240,169,,5
1707,2019-06-06 09:41:52,240,4,,4
1711,2019-02-12 13:00:05,240,120,,2
1714,2019-01-30 15:21:59,240,40,,2
1716,2019-11-20 15:15:11,240,8,,2
1720,2019-06-05 13:48:55,240,22,,7
1721,2019-06-03 15:26:41,242,75,,5
1724,2019-11-01 17:58:31,243,177,,3
1725,2019-07-12 11:58:36,243,169,,7
1736,2019-10-01 20:25:59,244,188,,5
1737,2019-08-12 16:00:33,244,72,,8
1738,2019-07-19 09:13:55,244,199,,6
1740,2019-10-13 13:53:48,245,140,,4
1741,2019-03-19 16:08:18,245,198,5.39,1
1743,2019-12-02 19:46:20,245,95,0.89,1
1746,2019-01-22 05:48:39,245,175,0.89,1
1750,2019-01-05 22:08:25,245,19,,1
1752,2019-07-23 05:02:01,245,127,,5
1757,2019-08-17 16:54:47,246,134,,5
1760,2019-03-26 02:32:30,246,39,,0
1765,2019-09-18 22:40:34,246,151,,5
