"id","created_at","user_id","product_id","discount","quantity"
725,2018-09-11 01:16:33,91,62,,5
730,2018-11-22 08:39:04,92,136,1.13,2
741,2018-11-26 01:26:36,95,47,,1
742,2018-08-02 17:06:51,95,59,6.91,5
755,2018-04-25 15:05:51,95,107,,2
758,2018-06-29 04:22:18,97,200,,6
761,2018-07-03 05:17:37,98,1,,4
770,2018-03-13 09:45:31,100,137,,1
773,2018-10-29 11:28:30,100,199,,6
774,2018-11-25 21:25:39,101,83,,3
779,2018-09-19 11:51:09,101,103,,5
783,2018-01-17 04:56:14,101,15,8.90,2
794,2018-06-22 01:17:43,107,196,7.22,7
797,2018-04-17 15:59:11,108,88,,3
799,2018-03-04 06:53:35,108,120,,1
803,2018-04-29 06:43:52,108,92,,2
807,2018-03-18 18:48:09,108,151,,1
808,2018-08-01 15:01:17,108,110,,7
809,2018-01-24 23:52:27,108,46,,1
813,2018-06-16 17:31:59,111,107,,5
820,2018-01-03 09:56:14,111,101,,2
826,2018-08-21 13:17:56,111,73,3.19,7
830,2018-07-30 20:37:30,112,146,,5
833,2018-09-20 12:38:47,112,28,,3
835,2018-11-29 12:16:04,112,40,,2
838,2018-01-14 12:35:52,113,125,,2
839,2018-08-23 01:24:32,113,107,,6
846,2018-10-26 18:58:02,113,44,3.30,7
848,2018-08-02 10:08:11,113,65,,5
849,2018-08-15 05:42:43,113,185,,7
854,2018-04-26 12:52:29,113,36,,3
855,2018-01-19 04:22:15,115,179,,2
856,2018-02-21 16:01:25,115,48,,2
859,2018-11-05 08:28:05,115,50,,2
860,2018-09-13 17:37:26,115,42,,5
861,2018-06-24 23:06:45,115,44,,6
867,2018-07-17 20:04:45,116,155,,2
868,2018-06-24 15:02:36,117,100,,5
869,2018-10-12 05:08:23,117,56,,6
872,2018-01-01 12:05:41,117,126,5.86,1
875,2018-02-05 22:20:00,117,77,,2
879,2018-02-26 22:24:12,117,81,8.68,1
880,2018-10-29 14:04:25,117,146,,5
885,2018-03-04 17:13:53,118,40,3.67,1
887,2018-05-10 15:09:20,118,150,,4
895,2018-08-30 20:34:25,122,7,,4
896,2018-12-30 11:32:08,122,6,,2
897,2018-10-01 02:42:50,122,78,,5
899,2018-06-13 14:11:02,124,66,,7
900,2018-01-16 21:04:35,124,12,,2
911,2018-08-12 15:41:25,124,180,,9
913,2018-12-10 18:04:41,125,59,,2
915,2018-12-23 01:38:08,125,181,,1
917,2018-10-07 01:28:58,125,87,,6
918,2018-06-23 19:39:24,128,121,,6
919,2018-03-30 19:36:59,128,117,,1
922,2018-10-06 19:24:53,128,107,7.91,4
926,2018-12-29 04:54:42,128,10,,2
927,2018-06-15 08:38:51,128,41,,7
930,2018-12-25 07:42:18,129,32,,2
933,2018-07-07 08:10:43,129,117,,5
935,2018-04-17 18:50:46,129,78,,3
938,2018-06-04 05:41:53,129,42,,6
948,2018-01-20 19:08:02,130,171,,2
952,2018-02-28 02:18:08,130,51,,1
956,2018-08-25 10:38:30,134,197,,5
957,2018-06-20 09:17:28,134,61,,7
970,2018-01-07 16:23:42,136,187,,2
971,2018-07-06 12:23:18,136,142,,7
974,2018-05-17 13:37:18,138,74,,4
977,2018-08-01 11:53:21,138,187,,6
986,2018-11-11 07:19:36,138,127,,3
989,2018-09-20 16:19:46,138,164,,5
993,2018-07-23 04:09:45,138,6,,4
994,2018-10-23 06:18:32,138,56,,5
1000,2018-07-09 11:44:30,139,112,,4
1006,2018-09-25 23:53:13,140,74,,5
1013,2018-04-22 19:53:14,141,113,,3
1014,2018-10-01 08:06:16,141,86,,5
1017,2018-11-29 09:31:37,141,75,,3
1018,2018-07-27 05:50:37,141,109,,4
1026,2018-12-21 11:55:37,141,1,,3
1030,2018-09-29 14:49:34,142,131,,7
1032,2018-10-30 22:53:45,142,193,5.19,7
1041,2018-12-10 23:56:40,145,175,,2
1042,2018-07-28 10:46:14,145,163,,5
1043,2018-08-10 22:36:10,147,34,,5
1047,2018-07-10 10:30:31,147,128,,5
1048,2018-11-11 23:14:38,147,53,,2
1057,2018-02-26 10:25:46,148,14,,1
1058,2018-10-13 15:01:41,148,99,,2
1064,2018-07-18 20:22:17,149,14,,4
1067,2018-04-05 02:41:39,149,25,,1
1070,2018-04-17 20:07:37,149,75,5.88,1
1071,2018-12-30 15:14:40,149,160,,2
1073,2018-04-02 23:12:41,149,5,,3
1075,2018-02-23 22:43:58,149,109,4.26,2
1076,2018-11-02 12:48:02,149,5,,2
1079,2018-03-03 09:07:39,149,138,,1
1080,2018-04-20 03:20:41,149,92,8.76,4
1081,2018-08-08 20:15:41,149,126,,7
1088,2018-09-19 09:11:30,150,124,,5
1094,2018-01-15 23:17:34,150,17,,2
1097,2018-12-13 04:12:38,150,150,,1
1098,2018-02-10 18:27:04,150,77,,1
1099,2018-12-13 12:45:29,150,50,,2
1102,2018-02-26 14:46:17,150,20,,1
1105,2018-01-14 09:39:26,150,146,,1
1108,2018-11-08 09:50:44,151,2,,4
1110,2018-09-17 21:17:51,151,78,,5
1113,2018-09-06 22:24:31,151,135,,6
1114,2018-10-02 22:17:05,151,48,,6
1118,2018-10-30 18:57:57,151,51,,7
1119,2018-08-10 00:29:53,151,99,,9
1123,2018-08-18 20:25:12,151,171,,7
1127,2018-05-24 14:18:12,151,73,,6
1131,2018-08-31 07:43:01,151,58,,7
1134,2018-01-10 21:04:21,151,71,,2
1135,2018-10-13 15:53:24,151,59,,6
1138,2018-04-09 17:11:09,152,120,,2
1141,2018-01-31 13:16:39,153,108,,2
1144,2018-01-23 10:20:31,153,108,3.76,2
1146,2018-03-26 14:43:09,153,133,,1
1151,2018-09-11 05:13:50,153,80,,5
1153,2018-09-08 19:54:31,153,9,,5
1155,2018-03-02 00:01:50,153,29,7.94,1
1156,2018-04-01 03:17:01,153,176,,25
1157,2018-03-15 10:32:32,153,175,,1
1162,2018-05-25 12:23:12,154,161,,2
1166,2018-02-27 05:15:38,154,115,,1
1167,2018-02-07 21:51:06,154,110,,1
1171,2018-02-01 16:10:22,154,80,,1
1172,2018-07-30 10:05:32,154,10,,4
1173,2018-10-23 13:07:10,154,27,,4
1178,2018-05-26 11:03:10,154,97,,2
1186,2018-02-20 11:50:21,154,135,,1
1192,2018-12-21 01:11:54,155,122,,2
1194,2018-11-03 20:33:40,155,14,,2
1199,2018-10-22 05:07:06,155,182,,68
1201,2018-10-22 18:58:59,155,47,,5
1202,2018-09-10 13:26:57,155,192,,3
1205,2018-12-06 11:58:41,155,194,,2
1207,2018-11-09 09:36:41,155,164,,4
1208,2018-12-25 23:35:45,155,70,,2
1209,2018-11-18 00:00:04,155,88,3.40,3
1211,2018-09-18 21:56:25,155,127,,5
1216,2018-11-07 05:18:57,155,78,,4
1219,2018-02-20 04:12:42,155,65,,2
1227,2018-09-22 03:04:32,156,106,,5
1229,2018-05-29 20:20:30,156,101,,5
1230,2018-05-06 04:56:41,156,57,,4
1237,2018-09-16 00:23:19,158,84,,6
1240,2018-02-20 02:20:57,158,172,,2
1254,2018-12-08 07:37:57,159,104,8.74,3
1255,2018-11-12 19:50:18,159,52,,3
1260,2018-09-20 15:12:14,159,183,,7
1263,2018-03-17 20:29:31,159,143,,1
1265,2018-11-01 06:59:44,161,78,,3
1266,2018-07-16 04:26:52,161,60,,5
1276,2018-06-09 22:59:07,167,145,,6
1278,2018-03-19 21:46:00,169,4,,0
1281,2018-08-10 10:46:55,169,199,,5
1283,2018-10-31 19:26:42,169,58,,4
1286,2018-03-19 22:33:06,169,109,,1
1287,2018-06-22 16:43:29,169,174,4.08,7
1288,2018-02-09 08:33:55,169,112,,2
1296,2018-08-04 07:36:34,170,189,,9
1299,2018-08-02 20:14:52,170,55,,8
1303,2018-07-28 20:47:07,172,161,,4
1306,2018-05-27 09:54:35,172,85,,4
1308,2018-02-18 02:21:55,172,136,,1
1309,2018-01-15 12:14:25,173,1,,2
1310,2018-09-15 03:04:03,173,24,,6
1313,2018-09-17 12:25:08,173,164,,7
1315,2018-04-12 04:53:48,173,17,,3
1319,2018-01-07 13:33:16,173,112,,3
1325,2018-02-08 02:26:10,173,181,,2
1326,2018-12-20 16:57:02,173,95,4.34,3
1332,2018-07-11 22:40:42,176,47,,5
1333,2018-05-06 15:10:40,176,93,4.06,5
1334,2018-03-24 03:27:48,176,125,4.06,1
1335,2018-03-01 15:43:34,177,6,,1
1337,2018-04-29 20:34:02,177,186,,4
1338,2018-02-16 19:56:04,177,62,,2
1339,2018-11-06 22:57:59,177,69,4.06,3
1343,2018-07-28 23:47:38,177,128,,7
1344,2018-11-11 04:21:51,177,87,,4
1349,2018-11-15 07:16:35,179,17,8.88,4
1354,2018-03-09 23:51:04,179,179,,1
1355,2018-10-11 17:54:33,179,8,,4
1356,2018-12-18 13:16:14,179,94,8.50,2
1362,2018-11-24 01:06:31,181,170,7.93,4
1364,2018-05-16 05:10:14,181,160,,4
1366,2018-04-09 04:32:00,183,126,,4
1369,2018-07-30 10:34:40,183,170,,4
1370,2018-01-19 02:30:16,183,82,,2
1371,2018-08-04 08:12:32,183,154,,9
1372,2018-03-07 02:34:55,183,192,,1
1373,2018-04-19 16:06:40,183,167,,3
1377,2018-10-23 15:15:26,184,86,,4
1379,2018-03-11 21:47:06,184,146,,1
1382,2018-08-29 16:56:05,186,120,,6
1386,2018-08-24 23:06:47,186,14,,6
1388,2018-10-26 11:38:54,187,47,,3
1389,2018-04-17 17:54:48,190,27,,2
1392,2018-12-15 06:22:02,197,55,,2
1394,2018-10-17 17:51:08,197,4,1.86,4
1404,2018-10-27 00:27:05,198,184,,6
1414,2018-07-24 07:03:36,199,138,,3
1415,2018-02-07 14:22:43,199,14,,1
1418,2018-10-26 00:44:50,200,164,,4
1419,2018-11-12 05:08:10,200,35,,3
1422,2018-10-15 18:37:18,201,52,,4
1424,2018-04-10 20:43:37,201,39,,2
1425,2018-08-28 22:44:04,201,79,,6
1428,2018-04-18 18:16:50,201,34,,2
1433,2018-08-09 10:08:22,203,142,,4
1438,2018-10-04 19:55:06,204,32,,4
1439,2018-12-27 11:18:55,204,104,,15
1445,2018-07-14 09:56:26,205,48,,4
1446,2018-02-09 04:18:45,205,58,,2
1452,2018-12-04 07:14:14,205,90,,3
1453,2018-02-15 12:27:59,208,85,,2
1454,2018-04-20 15:26:24,208,189,,4
1455,2018-10-27 23:04:31,208,103,,7
1458,2018-11-11 17:51:20,208,63,,3
1463,2018-04-27 11:44:58,208,194,,3
1476,2018-05-04 01:26:12,211,16,,6
1481,2018-09-25 13:08:13,213,63,2.48,6
1484,2018-10-27 01:27:44,213,83,,6
1485,2018-05-16 10:02:45,213,179,,4
1498,2018-11-18 03:32:51,215,119,7.63,3
1502,2018-03-03 17:27:29,216,7,,1
1505,2018-02-10 08:43:55,216,83,,1
1506,2018-04-24 07:35:45,216,109,,2
1507,2018-02-11 06:37:34,216,1,,2
1511,2018-12-22 02:27:09,216,117,,2
1517,2018-04-26 10:36:05,217,99,,2
1521,2018-08-16 14:57:08,217,166,,9
1523,2018-09-01 06:32:23,218,181,,5
1524,2018-07-16 11:02:24,218,175,,5
1527,2018-07-26 02:44:01,218,156,,3
1529,2018-07-02 09:49:37,218,150,,5
1530,2018-08-08 03:25:56,218,111,,6
1531,2018-12-13 17:49:34,218,75,,1
1532,2018-11-21 09:39:48,218,21,,16
1535,2018-09-06 20:12:37,218,61,,4
1537,2018-08-20 06:38:19,221,1,,6
1543,2018-11-27 09:50:12,222,4,,3
1552,2018-01-20 10:32:55,222,190,,1
1554,2018-03-31 19:26:08,223,181,,1
1557,2018-10-06 22:47:00,223,20,,6
1558,2018-08-03 10:27:03,223,197,1.96,8
1561,2018-05-12 18:04:08,223,164,,3
1565,2018-07-31 12:35:05,223,68,,5
1569,2018-01-03 16:14:53,223,117,,2
1573,2018-07-14 07:17:57,224,159,,6
1575,2018-02-07 05:07:18,224,144,,2
1579,2018-02-18 23:21:43,225,15,,2
1581,2018-04-18 22:03:14,225,140,,2
1582,2018-09-15 04:09:32,225,10,,4
1585,2018-12-16 12:02:55,225,151,,3
1591,2018-01-04 22:58:41,226,121,,2
1602,2018-07-23 06:12:43,226,60,,3
1603,2018-09-16 15:17:43,226,67,,5
1604,2018-06-12 15:10:04,226,158,,6
1608,2018-08-16 21:31:58,226,193,,3
1610,2018-08-04 03:19:36,228,106,,5
1614,2018-06-27 20:00:09,229,20,,3
1618,2018-08-19 11:42:23,229,35,,6
1619,2018-08-17 21:44:30,229,132,,6
1622,2018-09-03 05:18:36,229,80,,4
1625,2018-09-19 01:44:00,232,124,,4
1629,2018-12-28 00:43:41,232,163,,2
1631,2018-08-07 03:38:11,232,64,,7
1632,2018-01-17 22:06:07,232,52,,2
1634,2018-02-15 05:00:40,232,166,9.67,2
1638,2018-06-07 14:00:00,233,136,,58
1647,2018-11-10 03:04:33,233,39,,2
1653,2018-08-16 05:39:53,234,186,,7
1654,2018-05-23 17:08:35,234,129,,4
1655,2018-12-10 07:37:11,234,192,,2
1656,2018-10-25 15:51:44,234,8,,7
1657,2018-08-22 19:39:11,234,4,,8
1660,2018-07-26 16:45:05,234,3,,5
1661,2018-11-15 01:21:49,234,185,,3
1663,2018-06-11 00:22:23,234,151,,8
1665,2018-12-27 06:14:30,234,87,,2
1671,2018-12-05 06:16:35,234,11,,2
1673,2018-09-17 22:42:22,235,53,,5
1677,2018-01-15 20:05:30,235,17,,2
1682,2018-03-25 21:51:07,235,136,3.12,1
1685,2018-08-25 10:35:43,236,52,,10
1687,2018-06-27 01:33:24,236,17,,7
1690,2018-04-10 03:22:35,236,3,,3
1691,2018-09-02 22:22:38,236,160,,6
1696,2018-11-01 11:52:15,236,86,5.66,4
1697,2018-11-15 12:54:38,236,33,,3
1700,2018-05-06 14:35:40,236,40,,5
1702,2018-03-07 21:05:54,236,49,2.77,1
1703,2018-04-27 16:44:17,236,24,,3
1717,2018-06-17 18:14:16,240,151,,5
1719,2018-08-23 23:01:43,240,150,,6
1729,2018-08-15 12:44:21,243,81,,8
1730,2018-03-20 04:10:17,243,3,,1
1731,2018-09-13 11:33:48,244,177,,6
1733,2018-11-22 23:57:34,244,158,4.64,4
1734,2018-12-21 18:19:58,244,96,,3
1735,2018-10-21 23:50:34,244,78,,6
1745,2018-07-17 19:21:05,245,98,,3
1748,2018-05-02 22:47:34,245,86,,2
1749,2018-04-11 23:00:24,245,81,5.56,2
1753,2018-09-15 10:53:17,245,47,,3
1754,2018-07-16 07:24:03,245,49,,3
1755,2018-11-18 14:47:42,245,94,,3
1761,2018-03-06 08:34:21,246,77,,1
1770,2018-08-07 23:35:25,246,28,,7
1774,2018-01-07 14:20:26,248,172,,1
1778,2018-01-08 10:46:57,250,70,,2
1781,2018-11-06 00:13:11,250,25,,4
1782,2018-06-23 23:36:10,250,19,,6
1790,2018-09-08 19:12:16,253,15,,4
1791,2018-06-15 21:21:52,253,77,,6
1793,2018-07-28 02:48:06,253,116,,3
1794,2018-12-04 00:47:06,253,135,0.41,1
1795,2018-02-28 20:26:23,253,146,,1
1798,2018-02-25 15:05:32,253,128,,1
1800,2018-10-05 12:35:01,253,128,,4
1803,2018-12-11 17:33:09,253,29,,1
1805,2018-03-19 14:09:11,254,99,,1
1813,2018-02-03 11:17:17,256,168,,1
1814,2018-02-16 15:26:47,256,47,,1
1817,2018-06-16 04:18:22,256,177,4.79,7
1818,2018-12-13 18:27:25,256,190,,2
1819,2018-05-12 07:59:12,258,58,,5
1820,2018-10-06 12:08:44,259,199,,5
1826,2018-06-28 12:57:00,260,134,,6
1830,2018-01-04 03:09:51,260,120,,2
1831,2018-07-24 08:19:16,260,75,,6
1832,2018-01-25 18:42:24,260,24,,2
1833,2018-01-12 04:27:58,260,36,,2
1835,2018-01-30 13:11:57,260,115,,2
1846,2018-02-02 08:49:52,261,192,,2
1849,2018-06-17 09:11:02,261,145,,5
1857,2018-04-10 21:26:19,261,147,,23
1861,2018-10-01 08:05:18,265,189,,7
1870,2018-07-31 09:04:07,265,45,,6
1871,2018-09-10 02:05:33,265,156,,6
1875,2018-10-23 15:32:02,265,122,,3
1876,2018-04-11 03:03:19,265,160,,2
1879,2018-07-20 09:02:42,266,7,,2
1880,2018-05-25 14:23:13,266,118,1.64,3
1884,2018-06-19 15:19:58,266,53,,5
1886,2018-11-29 22:13:06,266,178,,4
1887,2018-05-05 10:15:02,266,60,,5
1893,2018-11-26 18:35:40,268,167,,3
1896,2018-11-26 17:19:28,269,72,,3
1901,2018-09-09 13:35:05,269,35,,5
1902,2018-07-26 14:56:03,269,59,,4
1904,2018-09-25 17:06:34,269,145,,5
1907,2018-03-19 08:01:59,269,159,,1
1908,2018-10-08 00:42:48,269,67,,6
1915,2018-06-07 22:45:16,269,167,,6
1923,2018-02-06 09:33:20,271,23,,2
1925,2018-11-28 03:50:19,271,4,,3
1926,2018-06-01 19:39:08,271,191,,7
1927,2018-03-15 15:26:06,271,60,,1
1930,2018-04-06 15:27:19,271,13,6.99,2
1931,2018-08-18 08:20:29,271,41,6.99,6
1933,2018-02-21 00:34:51,271,167,,1
1936,2018-11-30 12:14:28,271,66,,3
1937,2018-01-28 06:56:22,271,196,,2
1941,2018-06-26 21:11:39,271,80,,6
1943,2018-01-11 04:30:32,271,158,7.87,1
1945,2018-08-06 07:05:22,271,200,,7
1953,2018-10-18 00:35:15,272,29,,6
1954,2018-12-20 16:04:16,272,157,3.37,2
1955,2018-02-04 00:02:14,272,180,,2
1956,2018-12-30 05:36:04,272,160,,2
1958,2018-12-03 02:26:22,272,40,,2
1969,2018-01-22 14:38:49,275,49,,2
1973,2018-04-21 09:01:14,275,56,,3
1974,2018-02-15 22:04:38,275,81,,1
1979,2018-10-15 21:24:18,275,161,,5
1980,2018-09-09 01:50:40,275,89,,4
1983,2018-12-17 13:03:44,276,33,,2
1985,2018-07-25 22:34:38,276,125,2.22,3
1986,2018-01-04 00:58:37,276,175,,1
1987,2018-10-02 17:07:20,276,57,,3
1991,2018-11-13 16:26:42,276,16,,3
1992,2018-05-08 16:27:46,276,175,,4
1994,2018-06-10 10:57:53,276,149,,4
1996,2018-12-11 15:31:04,276,46,,2
